lat: 55.727786, lon: 37.337140
lat: 55.697414, lon: 37.364749
lat: 55.697408, lon: 37.364748
lat: 55.697422, lon: 37.364747
lat: 55.697436, lon: 37.364751
lat: 55.697446, lon: 37.364777
lat: 55.697460, lon: 37.364757
lat: 55.697453, lon: 37.364754
lat: 55.697453, lon: 37.364751
lat: 55.697442, lon: 37.364760
lat: 55.697432, lon: 37.364776
lat: 55.697447, lon: 37.364778
lat: 55.697439, lon: 37.364800
lat: 55.697437, lon: 37.364786
lat: 55.697428, lon: 37.364783
lat: 55.697418, lon: 37.364785
lat: 55.697419, lon: 37.364779
lat: 55.697409, lon: 37.364798
lat: 55.697421, lon: 37.364777
lat: 55.697415, lon: 37.364797
lat: 55.697421, lon: 37.364779
lat: 55.697431, lon: 37.364785
lat: 55.697425, lon: 37.364765
lat: 55.697412, lon: 37.364782
lat: 55.697414, lon: 37.364766
lat: 55.697413, lon: 37.364778
lat: 55.697399, lon: 37.364775
lat: 55.697391, lon: 37.364762
lat: 55.697387, lon: 37.364773
lat: 55.697387, lon: 37.364776
lat: 55.697376, lon: 37.364785
lat: 55.697365, lon: 37.364793
lat: 55.697352, lon: 37.364782
lat: 55.697351, lon: 37.364806
lat: 55.697348, lon: 37.364823
lat: 55.697358, lon: 37.364801
lat: 55.697372, lon: 37.364810
lat: 55.697379, lon: 37.364797
lat: 55.697387, lon: 37.364813
lat: 55.697375, lon: 37.364805
lat: 55.697389, lon: 37.364807
lat: 55.697376, lon: 37.364781
lat: 55.697362, lon: 37.364771
lat: 55.697354, lon: 37.364764
lat: 55.697340, lon: 37.364779
lat: 55.697353, lon: 37.364759
lat: 55.697351, lon: 37.364736
lat: 55.697359, lon: 37.364736
lat: 55.697355, lon: 37.364723
lat: 55.697354, lon: 37.364737
lat: 55.697341, lon: 37.364725
lat: 55.697351, lon: 37.364701
lat: 55.697365, lon: 37.364704
lat: 55.697359, lon: 37.364717
lat: 55.697355, lon: 37.364710
lat: 55.697342, lon: 37.364702
lat: 55.697355, lon: 37.364684
lat: 55.697351, lon: 37.364707
lat: 55.697350, lon: 37.364713
lat: 55.697344, lon: 37.364712
lat: 55.697340, lon: 37.364699
lat: 55.697343, lon: 37.364716
lat: 55.697338, lon: 37.364709
lat: 55.697333, lon: 37.364719
lat: 55.697337, lon: 37.364733
lat: 55.697335, lon: 37.364746
lat: 55.697321, lon: 37.364734
lat: 55.697330, lon: 37.364759
lat: 55.697340, lon: 37.364737
lat: 55.697346, lon: 37.364722
lat: 55.697346, lon: 37.364737
lat: 55.697347, lon: 37.364732
lat: 55.697361, lon: 37.364754
lat: 55.697356, lon: 37.364749
lat: 55.697356, lon: 37.364757
lat: 55.697368, lon: 37.364779
lat: 55.697380, lon: 37.364778
lat: 55.697387, lon: 37.364764
lat: 55.697398, lon: 37.364739
lat: 55.697410, lon: 37.364740
lat: 55.697419, lon: 37.364732
lat: 55.697412, lon: 37.364749
lat: 55.697416, lon: 37.364725
lat: 55.697425, lon: 37.364724
lat: 55.697414, lon: 37.364725
lat: 55.697420, lon: 37.364730
lat: 55.697414, lon: 37.364716
lat: 55.697399, lon: 37.364703
lat: 55.697388, lon: 37.364695
lat: 55.697393, lon: 37.364704
lat: 55.697378, lon: 37.364706
lat: 55.697380, lon: 37.364728
lat: 55.697366, lon: 37.364717
lat: 55.697355, lon: 37.364738
lat: 55.697350, lon: 37.364714
lat: 55.697348, lon: 37.364694
lat: 55.697345, lon: 37.364704
lat: 55.697358, lon: 37.364679
lat: 55.697365, lon: 37.364692
lat: 55.697365, lon: 37.364712
lat: 55.697358, lon: 37.364695
lat: 55.697357, lon: 37.364698
lat: 55.697355, lon: 37.364698
lat: 55.697364, lon: 37.364702
lat: 55.697375, lon: 37.364700
lat: 55.697367, lon: 37.364718
lat: 55.697382, lon: 37.364735
lat: 55.697390, lon: 37.364709
lat: 55.697378, lon: 37.364731
lat: 55.697390, lon: 37.364727
lat: 55.697404, lon: 37.364719
lat: 55.697405, lon: 37.364711
lat: 55.697391, lon: 37.364710
lat: 55.697388, lon: 37.364725
lat: 55.697380, lon: 37.364746
lat: 55.697384, lon: 37.364745
lat: 55.697372, lon: 37.364725
lat: 55.697358, lon: 37.364727
lat: 55.697361, lon: 37.364744
lat: 55.697350, lon: 37.364742
lat: 55.697344, lon: 37.364735
lat: 55.697337, lon: 37.364723
lat: 55.697328, lon: 37.364699
lat: 55.697322, lon: 37.364689
lat: 55.697336, lon: 37.364673
lat: 55.697342, lon: 37.364695
lat: 55.697344, lon: 37.364683
lat: 55.697337, lon: 37.364687
lat: 55.697345, lon: 37.364697
lat: 55.697340, lon: 37.364722
lat: 55.697343, lon: 37.364748
lat: 55.697342, lon: 37.364758
lat: 55.697330, lon: 37.364757
lat: 55.697322, lon: 37.364769
lat: 55.697316, lon: 37.364761
lat: 55.697306, lon: 37.364766
lat: 55.697313, lon: 37.364764
lat: 55.697324, lon: 37.364787
lat: 55.697324, lon: 37.364767
lat: 55.697316, lon: 37.364766
lat: 55.697311, lon: 37.364791
lat: 55.697308, lon: 37.364812
lat: 55.697300, lon: 37.364821
lat: 55.697299, lon: 37.364847
lat: 55.697295, lon: 37.364864
lat: 55.697309, lon: 37.364887
lat: 55.697318, lon: 37.364882
lat: 55.697322, lon: 37.364905
lat: 55.697334, lon: 37.364924
lat: 55.697338, lon: 37.364908
lat: 55.697329, lon: 37.364924
lat: 55.697338, lon: 37.364948
lat: 55.697331, lon: 37.364955
lat: 55.697342, lon: 37.364970
lat: 55.697350, lon: 37.364950
lat: 55.697343, lon: 37.364930
lat: 55.697331, lon: 37.364937
lat: 55.697346, lon: 37.364928
lat: 55.697340, lon: 37.364927
lat: 55.697335, lon: 37.364936
lat: 55.697328, lon: 37.364923
lat: 55.697332, lon: 37.364902
lat: 55.697337, lon: 37.364888
lat: 55.697323, lon: 37.364892
lat: 55.697311, lon: 37.364900
lat: 55.697319, lon: 37.364890
lat: 55.697318, lon: 37.364893
lat: 55.697311, lon: 37.364905
lat: 55.697301, lon: 37.364887
lat: 55.697301, lon: 37.364911
lat: 55.697295, lon: 37.364926
lat: 55.697282, lon: 37.364919
lat: 55.697279, lon: 37.364896
lat: 55.697285, lon: 37.364908
lat: 55.697286, lon: 37.364882
lat: 55.697283, lon: 37.364899
lat: 55.697277, lon: 37.364873
lat: 55.697290, lon: 37.364897
lat: 55.697282, lon: 37.364922
lat: 55.697283, lon: 37.364913
lat: 55.697286, lon: 37.364902
lat: 55.697291, lon: 37.364880
lat: 55.697301, lon: 37.364903
lat: 55.697310, lon: 37.364877
lat: 55.697298, lon: 37.364868
lat: 55.697313, lon: 37.364861
lat: 55.697300, lon: 37.364837
lat: 55.697307, lon: 37.364837
lat: 55.697296, lon: 37.364834
lat: 55.697288, lon: 37.364841
lat: 55.697286, lon: 37.364849
lat: 55.697285, lon: 37.364860
lat: 55.697290, lon: 37.364855
lat: 55.697295, lon: 37.364877
lat: 55.697291, lon: 37.364860
lat: 55.697283, lon: 37.364886
lat: 55.697283, lon: 37.364907
lat: 55.697269, lon: 37.364898
lat: 55.697279, lon: 37.364917
lat: 55.697275, lon: 37.364940
lat: 55.697265, lon: 37.364931
lat: 55.697259, lon: 37.364918
lat: 55.697255, lon: 37.364894
lat: 55.697263, lon: 37.364893
lat: 55.697263, lon: 37.364919
lat: 55.697252, lon: 37.364942
lat: 55.697256, lon: 37.364948
lat: 55.697260, lon: 37.364937
lat: 55.697246, lon: 37.364927
lat: 55.697236, lon: 37.364920
lat: 55.697236, lon: 37.364917
lat: 55.697232, lon: 37.364942
lat: 55.697227, lon: 37.364937
lat: 55.697221, lon: 37.364920
lat: 55.697214, lon: 37.364928
lat: 55.697202, lon: 37.364926
lat: 55.697217, lon: 37.364920
lat: 55.697224, lon: 37.364913
lat: 55.697221, lon: 37.364912
lat: 55.697232, lon: 37.364934
lat: 55.697232, lon: 37.364960
lat: 55.697242, lon: 37.364940
lat: 55.697245, lon: 37.364939
lat: 55.697242, lon: 37.364945
lat: 55.697251, lon: 37.364950
lat: 55.697265, lon: 37.364939
lat: 55.697251, lon: 37.364930
lat: 55.697245, lon: 37.364924
lat: 55.697252, lon: 37.364928
lat: 55.697253, lon: 37.364902
lat: 55.697246, lon: 37.364910
lat: 55.697245, lon: 37.364896
lat: 55.697231, lon: 37.364879
lat: 55.697234, lon: 37.364877
lat: 55.697239, lon: 37.364875
lat: 55.697235, lon: 37.364857
lat: 55.697233, lon: 37.364841
lat: 55.697227, lon: 37.364816
lat: 55.697232, lon: 37.364827
lat: 55.697237, lon: 37.364825
lat: 55.697231, lon: 37.364832
lat: 55.697239, lon: 37.364823
lat: 55.697253, lon: 37.364800
lat: 55.697259, lon: 37.364811
lat: 55.697263, lon: 37.364798
lat: 55.697270, lon: 37.364818
lat: 55.697282, lon: 37.364802
lat: 55.697270, lon: 37.364824
lat: 55.697267, lon: 37.364836
lat: 55.697263, lon: 37.364813
lat: 55.697254, lon: 37.364826
lat: 55.697245, lon: 37.364832
lat: 55.697259, lon: 37.364833
lat: 55.697264, lon: 37.364839
lat: 55.697255, lon: 37.364830
lat: 55.697242, lon: 37.364830
lat: 55.697256, lon: 37.364849
lat: 55.697266, lon: 37.364872
lat: 55.697279, lon: 37.364874
lat: 55.697283, lon: 37.364877
lat: 55.697291, lon: 37.364869
lat: 55.697290, lon: 37.364879
lat: 55.697291, lon: 37.364882
lat: 55.697294, lon: 37.364905
lat: 55.697288, lon: 37.364931
lat: 55.697302, lon: 37.364929
lat: 55.697310, lon: 37.364914
lat: 55.697297, lon: 37.364923
lat: 55.697304, lon: 37.364937
lat: 55.697298, lon: 37.364960
lat: 55.697285, lon: 37.364954
lat: 55.697283, lon: 37.364929
lat: 55.697275, lon: 37.364916
lat: 55.697289, lon: 37.364898
lat: 55.697298, lon: 37.364903
lat: 55.697304, lon: 37.364908
lat: 55.697318, lon: 37.364889
lat: 55.697311, lon: 37.364890
lat: 55.697317, lon: 37.364910
lat: 55.697316, lon: 37.364936
lat: 55.697327, lon: 37.364932
lat: 55.697325, lon: 37.364938
lat: 55.697330, lon: 37.364940
lat: 55.697323, lon: 37.364933
lat: 55.697317, lon: 37.364937
lat: 55.697311, lon: 37.364930
lat: 55.697325, lon: 37.364943
lat: 55.697322, lon: 37.364927
lat: 55.697337, lon: 37.364920
lat: 55.697333, lon: 37.364935
lat: 55.697347, lon: 37.364912
lat: 55.697343, lon: 37.364936
lat: 55.697335, lon: 37.364943
lat: 55.697333, lon: 37.364966
lat: 55.697333, lon: 37.364987
lat: 55.697346, lon: 37.364980
lat: 55.697341, lon: 37.364973
lat: 55.697355, lon: 37.364999
lat: 55.697367, lon: 37.364986
lat: 55.697363, lon: 37.364969
lat: 55.697373, lon: 37.364978
lat: 55.697375, lon: 37.364995
lat: 55.697372, lon: 37.365019
lat: 55.697357, lon: 37.365013
lat: 55.697352, lon: 37.365007
lat: 55.697342, lon: 37.364997
lat: 55.697341, lon: 37.364998
lat: 55.697334, lon: 37.365007
lat: 55.697323, lon: 37.365019
lat: 55.697326, lon: 37.365027
lat: 55.697330, lon: 37.365027
lat: 55.697315, lon: 37.365053
lat: 55.697326, lon: 37.365079
lat: 55.697340, lon: 37.365093
lat: 55.697333, lon: 37.365084
lat: 55.697346, lon: 37.365062
lat: 55.697331, lon: 37.365062
lat: 55.697343, lon: 37.365056
lat: 55.697342, lon: 37.365079
lat: 55.697350, lon: 37.365094
lat: 55.697344, lon: 37.365118
lat: 55.697333, lon: 37.365131
lat: 55.697332, lon: 37.365125
lat: 55.697329, lon: 37.365131
lat: 55.697317, lon: 37.365157
lat: 55.697310, lon: 37.365170
lat: 55.697310, lon: 37.365159
lat: 55.697317, lon: 37.365151
lat: 55.697310, lon: 37.365161
lat: 55.697298, lon: 37.365162
lat: 55.697284, lon: 37.365139
lat: 55.697287, lon: 37.365114
lat: 55.697289, lon: 37.365114
lat: 55.697287, lon: 37.365088
lat: 55.697285, lon: 37.365073
lat: 55.697294, lon: 37.365085
lat: 55.697284, lon: 37.365107
lat: 55.697283, lon: 37.365114
lat: 55.697277, lon: 37.365134
lat: 55.697269, lon: 37.365129
lat: 55.697280, lon: 37.365131
lat: 55.697270, lon: 37.365122
lat: 55.697279, lon: 37.365143
lat: 55.697285, lon: 37.365121
lat: 55.697287, lon: 37.365136
lat: 55.697290, lon: 37.365143
lat: 55.697301, lon: 37.365127
lat: 55.697306, lon: 37.365122
lat: 55.697312, lon: 37.365100
lat: 55.697309, lon: 37.365081
lat: 55.697304, lon: 37.365066
lat: 55.697314, lon: 37.365065
lat: 55.697304, lon: 37.365054
lat: 55.697292, lon: 37.365052
lat: 55.697282, lon: 37.365045
lat: 55.697293, lon: 37.365018
lat: 55.697305, lon: 37.364994
lat: 55.697300, lon: 37.365006
lat: 55.697313, lon: 37.364979
lat: 55.697322, lon: 37.364981
lat: 55.697331, lon: 37.364976
lat: 55.697321, lon: 37.364983
lat: 55.697324, lon: 37.365000
lat: 55.697310, lon: 37.364991
lat: 55.697323, lon: 37.364988
lat: 55.697321, lon: 37.364974
lat: 55.697327, lon: 37.364963
lat: 55.697333, lon: 37.364980
lat: 55.697336, lon: 37.364998
lat: 55.697329, lon: 37.365012
lat: 55.697321, lon: 37.364993
lat: 55.697329, lon: 37.364972
lat: 55.697319, lon: 37.364951
lat: 55.697329, lon: 37.364930
lat: 55.697317, lon: 37.364937
lat: 55.697321, lon: 37.364959
lat: 55.697307, lon: 37.364974
lat: 55.697308, lon: 37.364982
lat: 55.697312, lon: 37.364986
lat: 55.697326, lon: 37.364988
lat: 55.697312, lon: 37.364984
lat: 55.697320, lon: 37.364995
lat: 55.697327, lon: 37.364994
lat: 55.697327, lon: 37.364986
lat: 55.697322, lon: 37.365000
lat: 55.697310, lon: 37.365002
lat: 55.697323, lon: 37.365022
lat: 55.697327, lon: 37.365000
lat: 55.697341, lon: 37.364999
lat: 55.697332, lon: 37.364976
lat: 55.697320, lon: 37.364994
lat: 55.697334, lon: 37.364976
lat: 55.697338, lon: 37.364976
lat: 55.697348, lon: 37.364962
lat: 55.697335, lon: 37.364978
lat: 55.697343, lon: 37.364957
lat: 55.697335, lon: 37.364957
lat: 55.697344, lon: 37.364984
lat: 55.697359, lon: 37.364974
lat: 55.697354, lon: 37.364963
lat: 55.697342, lon: 37.364960
lat: 55.697351, lon: 37.364934
lat: 55.697346, lon: 37.364932
lat: 55.697334, lon: 37.364922
lat: 55.697347, lon: 37.364911
lat: 55.697344, lon: 37.364887
lat: 55.697333, lon: 37.364879
lat: 55.697324, lon: 37.364893
lat: 55.697335, lon: 37.364868
lat: 55.697320, lon: 37.364891
lat: 55.697329, lon: 37.364904
lat: 55.697316, lon: 37.364881
lat: 55.697309, lon: 37.364900
lat: 55.697295, lon: 37.364886
lat: 55.697285, lon: 37.364881
lat: 55.697287, lon: 37.364868
lat: 55.697297, lon: 37.364861
lat: 55.697290, lon: 37.364844
lat: 55.697300, lon: 37.364836
lat: 55.697299, lon: 37.364851
lat: 55.697304, lon: 37.364870
lat: 55.697314, lon: 37.364886
lat: 55.697305, lon: 37.364861
lat: 55.697307, lon: 37.364837
lat: 55.697293, lon: 37.364841
lat: 55.697308, lon: 37.364861
lat: 55.697303, lon: 37.364836
lat: 55.697316, lon: 37.364840
lat: 55.697328, lon: 37.364867
lat: 55.697338, lon: 37.364843
lat: 55.697335, lon: 37.364836
lat: 55.697328, lon: 37.364823
lat: 55.697336, lon: 37.364825
lat: 55.697334, lon: 37.364830
lat: 55.697346, lon: 37.364852
lat: 55.697342, lon: 37.364855
lat: 55.697350, lon: 37.364839
lat: 55.697345, lon: 37.364864
lat: 55.697337, lon: 37.364887
lat: 55.697323, lon: 37.364874
lat: 55.697323, lon: 37.364850
lat: 55.697312, lon: 37.364866
lat: 55.697299, lon: 37.364844
lat: 55.697296, lon: 37.364868
lat: 55.697283, lon: 37.364853
lat: 55.697269, lon: 37.364852
lat: 55.697272, lon: 37.364841
lat: 55.697278, lon: 37.364833
lat: 55.697288, lon: 37.364815
lat: 55.697302, lon: 37.364827
lat: 55.697289, lon: 37.364817
lat: 55.697282, lon: 37.364836
lat: 55.697283, lon: 37.364843
lat: 55.697293, lon: 37.364855
lat: 55.697294, lon: 37.364875
lat: 55.697279, lon: 37.364850
lat: 55.697292, lon: 37.364831
lat: 55.697302, lon: 37.364857
lat: 55.697293, lon: 37.364843
lat: 55.697307, lon: 37.364832
lat: 55.697306, lon: 37.364856
lat: 55.697313, lon: 37.364833
lat: 55.697306, lon: 37.364832
lat: 55.697303, lon: 37.364809
lat: 55.697307, lon: 37.364802
lat: 55.697317, lon: 37.364813
lat: 55.697322, lon: 37.364792
lat: 55.697324, lon: 37.364775
lat: 55.697331, lon: 37.364770
lat: 55.697344, lon: 37.364757
lat: 55.697337, lon: 37.364780
lat: 55.697331, lon: 37.364763
lat: 55.697318, lon: 37.364744
lat: 55.697308, lon: 37.364733
lat: 55.697304, lon: 37.364712
lat: 55.697307, lon: 37.364731
lat: 55.697293, lon: 37.364722
lat: 55.697306, lon: 37.364712
lat: 55.697315, lon: 37.364702
lat: 55.697312, lon: 37.364700
lat: 55.697318, lon: 37.364684
lat: 55.697308, lon: 37.364677
lat: 55.697301, lon: 37.364690
lat: 55.697303, lon: 37.364663
lat: 55.697292, lon: 37.364663
lat: 55.697285, lon: 37.364658
lat: 55.697283, lon: 37.364661
lat: 55.697286, lon: 37.364661
lat: 55.697292, lon: 37.364675
lat: 55.697301, lon: 37.364653
lat: 55.697311, lon: 37.364646
lat: 55.697325, lon: 37.364669
lat: 55.697331, lon: 37.364687
lat: 55.697323, lon: 37.364689
lat: 55.697313, lon: 37.364694
lat: 55.697328, lon: 37.364714
lat: 55.697337, lon: 37.364696
lat: 55.697329, lon: 37.364674
lat: 55.697341, lon: 37.364690
lat: 55.697328, lon: 37.364665
lat: 55.697322, lon: 37.364657
lat: 55.697321, lon: 37.364670
lat: 55.697333, lon: 37.364644
lat: 55.697325, lon: 37.364650
lat: 55.697333, lon: 37.364626
lat: 55.697339, lon: 37.364632
lat: 55.697337, lon: 37.364640
lat: 55.697338, lon: 37.364620
lat: 55.697338, lon: 37.364634
lat: 55.697342, lon: 37.364644
lat: 55.697339, lon: 37.364651
lat: 55.697340, lon: 37.364634
lat: 55.697349, lon: 37.364649
lat: 55.697342, lon: 37.364660
lat: 55.697344, lon: 37.364651
lat: 55.697352, lon: 37.364672
lat: 55.697357, lon: 37.364656
lat: 55.697361, lon: 37.364659
lat: 55.697352, lon: 37.364679
lat: 55.697343, lon: 37.364705
lat: 55.697355, lon: 37.364727
lat: 55.697359, lon: 37.364716
lat: 55.697360, lon: 37.364698
lat: 55.697358, lon: 37.364675
lat: 55.697371, lon: 37.364651
lat: 55.697378, lon: 37.364641
lat: 55.697384, lon: 37.364630
lat: 55.697383, lon: 37.364630
lat: 55.697370, lon: 37.364642
lat: 55.697362, lon: 37.364650
lat: 55.697349, lon: 37.364677
lat: 55.697350, lon: 37.364687
lat: 55.697341, lon: 37.364670
lat: 55.697334, lon: 37.364665
lat: 55.697320, lon: 37.364664
lat: 55.697317, lon: 37.364686
lat: 55.697313, lon: 37.364661
lat: 55.697305, lon: 37.364684
lat: 55.697296, lon: 37.364692
lat: 55.697311, lon: 37.364672
lat: 55.697317, lon: 37.364684
lat: 55.697315, lon: 37.364679
lat: 55.697300, lon: 37.364702
lat: 55.697313, lon: 37.364679
lat: 55.697317, lon: 37.364661
lat: 55.697324, lon: 37.364670
lat: 55.697313, lon: 37.364657
lat: 55.697310, lon: 37.364649
lat: 55.697308, lon: 37.364658
lat: 55.697316, lon: 37.364656
lat: 55.697305, lon: 37.364638
lat: 55.697301, lon: 37.364638
lat: 55.697292, lon: 37.364644
lat: 55.697290, lon: 37.364639
lat: 55.697283, lon: 37.364635
lat: 55.697283, lon: 37.364659
lat: 55.697273, lon: 37.364684
lat: 55.697269, lon: 37.364666
lat: 55.697281, lon: 37.364654
lat: 55.697272, lon: 37.364656
lat: 55.697271, lon: 37.364680
lat: 55.697262, lon: 37.364686
lat: 55.697253, lon: 37.364691
lat: 55.697267, lon: 37.364698
lat: 55.697260, lon: 37.364709
lat: 55.697247, lon: 37.364703
lat: 55.697259, lon: 37.364702
lat: 55.697271, lon: 37.364680
lat: 55.697258, lon: 37.364671
lat: 55.697258, lon: 37.364661
lat: 55.697266, lon: 37.364636
lat: 55.697259, lon: 37.364657
lat: 55.697274, lon: 37.364665
lat: 55.697261, lon: 37.364685
lat: 55.697273, lon: 37.364674
lat: 55.697271, lon: 37.364668
lat: 55.697263, lon: 37.364675
lat: 55.697278, lon: 37.364671
lat: 55.697269, lon: 37.364695
lat: 55.697256, lon: 37.364694
lat: 55.697261, lon: 37.364675
lat: 55.697272, lon: 37.364678
lat: 55.697276, lon: 37.364692
lat: 55.697280, lon: 37.364703
lat: 55.697268, lon: 37.364684
lat: 55.697254, lon: 37.364702
lat: 55.697243, lon: 37.364691
lat: 55.697251, lon: 37.364673
lat: 55.697264, lon: 37.364689
lat: 55.697250, lon: 37.364709
lat: 55.697238, lon: 37.364706
lat: 55.697231, lon: 37.364697
lat: 55.697218, lon: 37.364683
lat: 55.697226, lon: 37.364673
lat: 55.697217, lon: 37.364690
lat: 55.697225, lon: 37.364709
lat: 55.697239, lon: 37.364718
lat: 55.697237, lon: 37.364722
lat: 55.697235, lon: 37.364699
lat: 55.697227, lon: 37.364700
lat: 55.697219, lon: 37.364688
lat: 55.697215, lon: 37.364682
lat: 55.697217, lon: 37.364662
lat: 55.697218, lon: 37.364662
lat: 55.697231, lon: 37.364666
lat: 55.697227, lon: 37.364641
lat: 55.697213, lon: 37.364647
lat: 55.697209, lon: 37.364627
lat: 55.697220, lon: 37.364606
lat: 55.697218, lon: 37.364582
lat: 55.697230, lon: 37.364567
lat: 55.697243, lon: 37.364588
lat: 55.697254, lon: 37.364579
lat: 55.697253, lon: 37.364569
lat: 55.697250, lon: 37.364580
lat: 55.697260, lon: 37.364588
lat: 55.697275, lon: 37.364572
lat: 55.697261, lon: 37.364574
lat: 55.697255, lon: 37.364578
lat: 55.697242, lon: 37.364565
lat: 55.697231, lon: 37.364560
lat: 55.697225, lon: 37.364544
lat: 55.697211, lon: 37.364552
lat: 55.697205, lon: 37.364571
lat: 55.697213, lon: 37.364584
lat: 55.697225, lon: 37.364594
lat: 55.697239, lon: 37.364611
lat: 55.697241, lon: 37.364629
lat: 55.697231, lon: 37.364604
lat: 55.697220, lon: 37.364608
lat: 55.697228, lon: 37.364634
lat: 55.697219, lon: 37.364646
lat: 55.697209, lon: 37.364632
lat: 55.697203, lon: 37.364633
lat: 55.697212, lon: 37.364624
lat: 55.697220, lon: 37.364648
lat: 55.697227, lon: 37.364625
lat: 55.697217, lon: 37.364639
lat: 55.697223, lon: 37.364636
lat: 55.697227, lon: 37.364634
lat: 55.697217, lon: 37.364637
lat: 55.697207, lon: 37.364618
lat: 55.879775, lon: 37.636896
lat: 55.879789, lon: 37.636894
lat: 55.879785, lon: 37.636873
lat: 55.879780, lon: 37.636882
lat: 55.879775, lon: 37.636892
lat: 55.879787, lon: 37.636906
lat: 55.879797, lon: 37.636892
lat: 55.879809, lon: 37.636905
lat: 55.879824, lon: 37.636899
lat: 55.879820, lon: 37.636892
lat: 55.879822, lon: 37.636886
lat: 55.879824, lon: 37.636897
lat: 55.879830, lon: 37.636876
lat: 55.879828, lon: 37.636862
lat: 55.879830, lon: 37.636852
lat: 55.879838, lon: 37.636876
lat: 55.879829, lon: 37.636890
lat: 55.879826, lon: 37.636893
lat: 55.879837, lon: 37.636906
lat: 55.879829, lon: 37.636890
lat: 55.879827, lon: 37.636871
lat: 55.879840, lon: 37.636858
lat: 55.879837, lon: 37.636877
lat: 55.879822, lon: 37.636870
lat: 55.879814, lon: 37.636863
lat: 55.879821, lon: 37.636879
lat: 55.879829, lon: 37.636869
lat: 55.879829, lon: 37.636868
lat: 55.879827, lon: 37.636891
lat: 55.879833, lon: 37.636916
lat: 55.879826, lon: 37.636915
lat: 55.626727, lon: 37.522861
lat: 55.626739, lon: 37.522884
lat: 55.626747, lon: 37.522875
lat: 55.626736, lon: 37.522901
lat: 55.626750, lon: 37.522879
lat: 55.626735, lon: 37.522904
lat: 55.626720, lon: 37.522921
lat: 55.626706, lon: 37.522914
lat: 55.626717, lon: 37.522897
lat: 55.626723, lon: 37.522901
lat: 55.626712, lon: 37.522922
lat: 55.626721, lon: 37.522930
lat: 55.626715, lon: 37.522907
lat: 55.626709, lon: 37.522904
lat: 55.626715, lon: 37.522904
lat: 55.626723, lon: 37.522896
lat: 55.626735, lon: 37.522906
lat: 55.626729, lon: 37.522915
lat: 55.626714, lon: 37.522909
lat: 55.626719, lon: 37.522935
lat: 55.626718, lon: 37.522944
lat: 55.626732, lon: 37.522943
lat: 55.626732, lon: 37.522968
lat: 55.626742, lon: 37.522962
lat: 55.626732, lon: 37.522964
lat: 55.626745, lon: 37.522953
lat: 55.626744, lon: 37.522967
lat: 55.626757, lon: 37.522978
lat: 55.626767, lon: 37.522966
lat: 55.626756, lon: 37.522966
lat: 55.626764, lon: 37.522989
lat: 55.626775, lon: 37.522999
lat: 55.626778, lon: 37.522979
lat: 55.626774, lon: 37.522986
lat: 55.626774, lon: 37.522960
lat: 55.626778, lon: 37.522986
lat: 55.626784, lon: 37.522989
lat: 55.626783, lon: 37.522974
lat: 55.626784, lon: 37.522964
lat: 55.626787, lon: 37.522974
lat: 55.626797, lon: 37.522976
lat: 55.626812, lon: 37.522965
lat: 55.626805, lon: 37.522987
lat: 55.626791, lon: 37.522967
lat: 55.626781, lon: 37.522950
lat: 55.626785, lon: 37.522973
lat: 55.626773, lon: 37.522973
lat: 55.626777, lon: 37.522984
lat: 55.626780, lon: 37.523009
lat: 55.626776, lon: 37.522990
lat: 55.626791, lon: 37.523015
lat: 55.626779, lon: 37.523025
lat: 55.626780, lon: 37.523029
lat: 55.626792, lon: 37.523006
lat: 55.626804, lon: 37.523005
lat: 55.626811, lon: 37.523019
lat: 55.626797, lon: 37.523030
lat: 55.626784, lon: 37.523021
lat: 55.626787, lon: 37.522998
lat: 55.626786, lon: 37.523014
lat: 55.626778, lon: 37.522991
lat: 55.626785, lon: 37.522983
lat: 55.626787, lon: 37.522976
lat: 55.626774, lon: 37.522959
lat: 55.626770, lon: 37.522955
lat: 55.626764, lon: 37.522946
lat: 55.626760, lon: 37.522941
lat: 55.626746, lon: 37.522964
lat: 55.626761, lon: 37.522987
lat: 55.626775, lon: 37.523008
lat: 55.626773, lon: 37.523019
lat: 55.626778, lon: 37.523017
lat: 55.626775, lon: 37.523028
lat: 55.626784, lon: 37.523003
lat: 55.626792, lon: 37.522989
lat: 55.626802, lon: 37.522964
lat: 55.626796, lon: 37.522969
lat: 55.626793, lon: 37.522987
lat: 55.626807, lon: 37.522985
lat: 55.626792, lon: 37.522974
lat: 55.626804, lon: 37.522965
lat: 55.626808, lon: 37.522954
lat: 55.626815, lon: 37.522961
lat: 55.626806, lon: 37.522974
lat: 55.626808, lon: 37.522957
lat: 55.626812, lon: 37.522984
lat: 55.626824, lon: 37.522972
lat: 55.626823, lon: 37.522963
lat: 55.626837, lon: 37.522948
lat: 55.626834, lon: 37.522962
lat: 55.626832, lon: 37.522948
lat: 55.626841, lon: 37.522961
lat: 55.626850, lon: 37.522943
lat: 55.626854, lon: 37.522958
lat: 55.626857, lon: 37.522965
lat: 55.626845, lon: 37.522966
lat: 55.626858, lon: 37.522977
lat: 55.626867, lon: 37.522987
lat: 55.626863, lon: 37.522961
lat: 55.626861, lon: 37.522983
lat: 55.626852, lon: 37.522960
lat: 55.626864, lon: 37.522939
lat: 55.626859, lon: 37.522931
lat: 55.626857, lon: 37.522922
